rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
183,"spotify:track:2CvOqDpQIMw69cCzWqr5yr","Beyoncé","Halo","Music World Music/Columbia",149,-1,6,"4037720"
184,"spotify:track:0At2qAoaVjIwWNAqrscXli","Ella Mai","Boo'd Up","10 Summers / Interscope PS",184,-1,1,"4036294"
185,"spotify:track:5CtI0qwDJkDQGwXD1H1cLb","Luis Fonsi, Daddy Yankee, Justin Bieber","Despacito - Remix","UMLE - Latino",1,196,62,"4032717"
186,"spotify:track:3Ga6eKrUFf12ouh9Yw3v2D","Anitta, J Balvin","Downtown","WM Brazil",21,148,31,"4031304"
187,"spotify:track:3DoBTwfr8yi2LN08SBpFkN","Travis Scott, Lil Uzi Vert, Kanye West","Watch (feat. Lil Uzi Vert & Kanye West)","Epic/Grand Hustle/Cactus Jack",27,135,7,"4026113"
188,"spotify:track:09IOPhEh1OMe0HD9b36FJk","Post Malone","Over Now","Republic Records",13,142,8,"4022198"
189,"spotify:track:3TnhQSRwT3AVMdXw5JPq0x","Paulo Londra, Lenny Tavárez","Nena Maldición (feat. Lenny Tavárez)","WEA Latina",170,179,7,"4021243"
190,"spotify:track:1j4kHkkpqZRBwE0A4CN4Yv","ZAYN, Sia","Dusk Till Dawn (feat. Sia) - Radio Edit","RCA Records Label",4,165,41,"4009836"
191,"spotify:track:1Slwb6dOYkBlWal1PGtnNg","Ed Sheeran","Thinking out Loud","Atlantic Records UK",58,176,78,"3991014"
192,"spotify:track:0dSIrRkA4PadGll16TgbnV","Famous Dex, A$AP Rocky","PICK IT UP (feat. A$AP Rocky)","300 Entertainment",60,174,32,"3986133"
193,"spotify:track:5qqabIl2vWzo9ApSC317sa","Oasis","Wonderwall - Remastered","Big Brother",152,168,36,"3978823"
194,"spotify:track:2UwbhMie1EAYuTZ0QXeMwl","XXXTENTACION","Save Me","Bad Vibes Forever / EMPIRE",94,-1,4,"3970417"
195,"spotify:track:1D2L6MefbXon28PzIk9I3r","Post Malone","92 Explorer","Republic Records",23,147,8,"3947739"
196,"spotify:track:01k24g94i1JvkFLQmVEdCd","Years & Years","If You're Over Me","Polydor Records",186,186,3,"3944478"
197,"spotify:track:5UEnHoDYpsxlfzWLZIc7LD","Eminem, Ed Sheeran","River (feat. Ed Sheeran)","Aftermath",2,169,27,"3941169"
198,"spotify:track:4EAV2cKiqKP5UPZmY6dejk","Logic, Marshmello","Everyday","Def Jam Recordings",16,170,16,"3936638"
199,"spotify:track:152lZdxL1OR0ZMW6KquMif","Khalid","Location","Right Hand Music Group, LLC/RCA Records",34,177,72,"3922084"
200,"spotify:track:5FYu8uBB6E11mepU601601","Nas, Diddy, 070 Shake","Not For Radio","Mass Appeal / NAS",200,-1,1,"3912138"
